idcom;idcomtxt;idreg;idregtxt;iddep;iddeptxt;epci24;epci24txt;scot;aav2020;aav2020txt;aav2020_typo;naf09art10;art09act10;art09hab10;art09mix10;art09rou10;art09fer10;art09inc10;naf10art11;art10act11;art10hab11;art10mix11;art10rou11;art10fer11;art10inc11;naf11art12;art11act12;art11hab12;art11mix12;art11rou12;art11fer12;art11inc12;naf12art13;art12act13;art12hab13;art12mix13;art12rou13;art12fer13;art12inc13;naf13art14;art13act14;art13hab14;art13mix14;art13rou14;art13fer14;art13inc14;naf14art15;art14act15;art14hab15;art14mix15;art14rou15;art14fer15;art14inc15;naf15art16;art15act16;art15hab16;art15mix16;art15rou16;art15fer16;art15inc16;naf16art17;art16act17;art16hab17;art16mix17;art16rou17;art16fer17;art16inc17;naf17art18;art17act18;art17hab18;art17mix18;art17rou18;art17fer18;art17inc18;naf18art19;art18act19;art18hab19;art18mix19;art18rou19;art18fer19;art18inc19;naf19art20;art19act20;art19hab20;art19mix20;art19rou20;art19fer20;art19inc20;naf20art21;art20act21;art20hab21;art20mix21;art20rou21;art20fer21;art20inc21;naf21art22;art21act22;art21hab22;art21mix22;art21rou22;art21fer22;art21inc22;naf22art23;art22act23;art22hab23;art22mix23;art22rou23;art22fer23;art22inc23;naf23art24;art23act24;art23hab24;art23mix24;art23rou24;art23fer24;art23inc24;naf09art24;art09act24;art09hab24;art09mix24;art09inc24;art09rou24;art09fer24;artcom0924;pop15;pop21;pop1521;men15;men21;men1521;emp15;emp21;emp1521;mepart1521;menhab1521;artpop1521;surfcom2024;groupe;surface_ha;artif_total_ha;artif_habitat_ha;artif_activites_ha;taux_artif;artif_par_habitant;part_habitat
38244;Monsteroux-Milieu;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;3645;0;3645;0;0;0;0;3645;0;3645;0;0;0;0;0;0;0;0;0;0;0;1385;0;1365;0;20;0;0;9936;0;0;0;9936;0;0;362;0;362;0;0;0;0;0;0;0;0;0;0;0;7688;202;7486;0;0;0;0;1324;0;1324;0;0;0;0;1250;0;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1838;0;1838;0;0;0;0;11929;10000;1929;0;0;0;0;1500;0;1500;0;0;0;0;44502;10202;24344;0;0;9956;0;0.55;785;796;11;284;297;13;86;74;-13;0.0;12.92;932.91;8161943;SCoT Rives du Rhône;816.1943;4.4502;2.4344;1.0202;0.5452378189850138;4045.6363636363635;54.7031594085659
38259;Montseveroux;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;4303;0;4303;0;0;0;0;4303;0;4303;0;0;0;0;7066;0;7011;0;55;0;0;9949;1058;8792;0;99;0;0;2413;0;1253;0;1160;0;0;16746;0;16746;0;0;0;0;2484;0;2484;0;0;0;0;1250;0;1250;0;0;0;0;11185;0;9186;1999;0;0;0;49405;34551;14854;0;0;0;0;2264;0;2261;0;3;0;0;7873;0;7503;0;2;0;368;5309;0;5232;0;77;0;0;3627;0;3364;0;263;0;0;2640;0;2640;0;0;0;0;130817;35609;91182;1999;368;1659;0;0.79;954;996;42;377;405;28;131;116;-16;1.61;7.46;1772.88;16625493;SCoT Rives du Rhône;1662.5493;13.0817;9.1182;3.5609;0.78684583969931;3114.690476190476;69.70195005236323
38290;Pact;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Beaurepaire;20;7848;0;7848;0;0;0;0;7849;0;7849;0;0;0;0;3286;0;3286;0;0;0;0;392;0;50;0;342;0;0;2074;0;2074;0;0;0;0;209;0;209;0;0;0;0;665;0;665;0;0;0;0;884;0;884;0;0;0;0;3397;0;3397;0;0;0;0;9439;0;9436;0;3;0;0;7418;0;7418;0;0;0;0;1506;0;1506;0;0;0;0;6737;0;6737;0;0;0;0;5381;0;3217;2000;164;0;0;8388;2662;5726;0;0;0;0;65473;2662;60302;2000;0;509;0;0.68;840;861;21;358;376;17;107;98;-9;3.86;7.29;1109.95;9661457;SCoT Rives du Rhône;966.1457;6.5473;6.0302;0.2662;0.6776721150857474;3117.7619047619046;92.10208788355504
38298;Le Péage-de-Roussillon;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;12;Roussillon;12;3371;0;3309;0;62;0;0;3372;0;3309;0;63;0;0;2611;39;2521;0;49;0;2;3954;0;3954;0;0;0;0;2524;0;2524;0;0;0;0;4422;0;4422;0;0;0;0;0;0;0;0;0;0;0;1682;0;1682;0;0;0;0;12719;0;9426;0;3293;0;0;58496;7858;35739;0;14899;0;0;7115;0;3948;0;3167;0;0;22040;2761;12104;0;7175;0;0;7945;0;4088;0;3857;0;0;31427;29678;1749;0;0;0;0;2696;0;2656;0;0;0;40;164374;40336;91431;0;42;32565;0;2.21;6622;6508;-114;2675;2592;-83;1849;1787;-62;-14.11;-13.2;-895.19;7439592;SCoT Rives du Rhône;743.9592;16.4374;9.1431;4.0336;2.2094491203281037;0.0;55.623760448732774
38307;Pisieu;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Beaurepaire;20;2974;0;2974;0;0;0;0;2975;0;2975;0;0;0;0;4282;0;4018;0;263;0;1;15385;0;15385;0;0;0;0;1508;0;1508;0;0;0;0;500;0;500;0;0;0;0;3004;0;3004;0;0;0;0;1000;0;1000;0;0;0;0;6473;0;6473;0;0;0;0;12280;0;12262;0;18;0;0;8458;0;8417;0;41;0;0;4991;0;4991;0;0;0;0;254;0;254;0;0;0;0;4760;0;4760;0;0;0;0;0;0;0;0;0;0;0;68844;0;68521;0;1;322;0;0.37;538;527;-11;218;222;4;64;53;-11;-1.93;1.11;-3291.45;18802035;SCoT Rives du Rhône;1880.2035;6.8844;6.8521;0.0;0.36615185537097444;0.0;99.53082331067341
38311;Pommier-de-Beaurepaire;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;11625;0;11382;0;243;0;0;11625;0;11382;0;243;0;0;9166;0;9085;0;81;0;0;3261;0;3195;0;66;0;0;9472;0;9472;0;0;0;0;744;744;0;0;0;0;0;1119;0;1119;0;0;0;0;0;0;0;0;0;0;0;5019;0;5019;0;0;0;0;2212;0;2212;0;0;0;0;4563;0;2163;2400;0;0;0;8137;0;464;7173;0;0;500;30894;6896;18798;0;0;0;5200;6528;0;0;6528;0;0;0;14166;0;14166;0;0;0;0;118531;7640;88457;16101;5700;633;0;0.62;710;724;14;292;301;8;98;96;-1;3.33;7.29;1503.57;19195854;SCoT Rives du Rhône;1919.5854;11.8531;8.8457;0.764;0.6174822959166079;8466.5;74.62773451670871
38318;Pont-Évêque;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;8281;518;6388;875;500;0;0;8282;518;6389;875;500;0;0;15825;7749;7076;0;1000;0;0;49932;8295;38664;0;2973;0;0;22586;1196;19068;1120;1201;0;1;19434;13035;2674;0;3725;0;0;11368;38;6814;1745;2771;0;0;7199;0;7199;0;0;0;0;8056;0;7392;0;664;0;0;71132;11371;49630;11;10120;0;0;27414;0;2253;91;360;0;24710;11623;3119;7288;0;1216;0;0;81544;51824;19030;0;10690;0;0;12583;3673;8907;0;3;0;0;4375;0;2910;22;1443;0;0;359634;101336;191682;4739;24711;37166;0;4.09;5218;5466;248;2214;2308;94;3002;2946;-56;2.78;11.67;551.58;8787786;SCoT Rives du Rhône;878.7786;35.9634;19.1682;10.1336;4.092430106968922;1450.1370967741937;53.29918750729908
38324;Primarette;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;2089;213;1875;0;0;0;1;2089;214;1876;0;0;0;-1;5247;0;5247;0;0;0;0;4233;0;4233;0;0;0;0;2700;0;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1731;0;1731;0;0;0;0;2320;0;2320;0;0;0;0;4129;0;1140;0;2989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618;0;0;0;0;0;618;2985;0;2985;0;0;0;0;0;0;0;0;0;0;0;28141;427;24107;0;618;2989;0;0.13;724;703;-21;287;298;11;172;196;24;42.79;21.19;-389.52;22013903;SCoT Rives du Rhône;2201.3903;2.8141;2.4107;0.0427;0.12783285181187543;0.0;85.66504388614477
38335;Revel-Tourdan;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Beaurepaire;20;8943;0;8843;0;100;0;0;8944;0;8844;0;100;0;0;2099;0;2099;0;0;0;0;1134;0;825;0;309;0;0;1560;0;1560;0;0;0;0;1000;0;1000;0;0;0;0;2838;0;2838;0;0;0;0;1158;0;1158;0;0;0;0;6088;0;6088;0;0;0;0;1671;0;1671;0;0;0;0;2610;0;2610;0;0;0;0;6455;0;5040;0;1415;0;0;15312;0;12032;3175;105;0;0;5229;0;5229;0;0;0;0;1969;0;1954;0;15;0;0;67010;0;61791;3175;0;2044;0;0.58;1042;1044;2;430;455;25;206;194;-12;6.24;12.88;10410.0;11653169;SCoT Rives du Rhône;1165.3169;6.701;6.1791;0.0;0.5750367131893479;33505.0;92.21161020743173
38336;Reventin-Vaugris;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;3337;1950;1386;0;0;0;1;3338;1951;1387;0;1;0;-1;14079;0;14079;0;0;0;0;12866;0;12817;0;49;0;0;9204;0;8503;0;701;0;0;21585;1500;17867;90;2125;0;3;3469;699;2770;0;0;0;0;20387;7018;13369;0;0;0;0;5218;0;5167;0;51;0;0;24670;0;24669;1;0;0;0;11818;0;11784;0;34;0;0;2964;0;2964;0;0;0;0;8165;164;7797;0;204;0;0;3319;0;3319;0;0;0;0;4852;0;3655;0;1197;0;0;149271;13282;131533;91;3;4362;0;0.81;1785;2028;243;690;814;124;1097;1224;127;36.63;20.42;282.0;18389381;SCoT Rives du Rhône;1838.9381;14.9271;13.1533;1.3282;0.8117238965248477;614.283950617284;88.11691487294921
38340;Les Roches-de-Condrieu;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;1049;0;1049;0;0;0;0;1050;0;1050;0;0;0;0;4724;0;4587;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;0;0;0;11530;0;9066;0;2464;0;0;9640;399;6554;214;2473;0;0;1172;0;1172;0;0;0;0;248;0;206;0;0;42;0;702;0;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30137;399;24408;214;0;5074;42;2.99;2030;2007;-23;940;955;15;493;436;-58;-19.02;8.81;-983.13;1007514;SCoT Rives du Rhône;100.7514;3.0137;2.4408;0.0399;2.991223943290118;0.0;80.99014500447954
38344;Roussillon;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;11;Roussillon;11;15880;5038;10193;310;338;0;1;15881;5038;10194;310;339;0;0;9588;0;8478;0;110;0;1000;9081;0;9058;0;23;0;0;6339;0;5632;366;341;0;0;1509;0;1509;0;0;0;0;19030;0;15949;0;3081;0;0;6805;0;2506;81;4218;0;0;10145;0;9773;0;372;0;0;76619;13094;61347;0;2178;0;0;21460;12390;8031;636;403;0;0;24677;12685;11969;0;23;0;0;21384;10760;10586;38;0;0;0;24383;1256;20543;0;2584;0;0;8768;413;8216;3;136;0;0;271549;60674;193984;1744;1001;14146;0;2.3;8272;8589;317;3505;3706;201;3097;3208;111;19.72;18.34;500.74;11827359;SCoT Rives du Rhône;1182.7359;27.1549;19.3984;6.0674;2.2959394400728006;856.621451104101;71.43609440653437
38349;Sablons;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Roussillon;20;5241;0;4650;0;590;0;1;5242;0;4651;0;591;0;0;14281;0;11485;0;2796;0;0;21430;0;19694;0;1736;0;0;17261;4600;12480;0;181;0;0;6406;0;6402;0;4;0;0;5295;0;5011;0;284;0;0;8556;1809;6670;0;77;0;0;56245;44291;8847;0;3107;0;0;9750;0;6207;0;3543;0;0;9720;0;4744;0;4976;0;0;32596;1491;30416;0;689;0;0;18730;7247;11342;0;141;0;0;37019;22340;14634;0;45;0;0;5614;0;5614;0;0;0;0;253386;81778;152847;0;1;18760;0;2.47;2244;2290;46;926;978;52;267;337;69;9.9;8.4;2655.7;10260002;SCoT Rives du Rhône;1026.0002;25.3386;15.2847;8.1778;2.469648641394027;5508.391304347826;60.32180152021027
38353;Saint-Alban-du-Rhône;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;1329;0;0;1329;0;0;0;1330;0;0;1330;0;0;0;4531;0;4531;0;0;0;0;4657;0;4629;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5867;0;5140;0;726;0;1;1824;0;1100;724;0;0;0;7715;0;7715;0;0;0;0;16399;0;16367;0;32;0;0;706;0;706;0;0;0;0;2302;0;2227;0;75;0;0;5179;0;5179;0;0;0;0;297;0;297;0;0;0;0;1475;0;1472;0;3;0;0;53611;0;49363;3383;1;864;0;1.55;849;920;71;353;371;18;244;296;52;20.11;5.41;490.32;3456696;SCoT Rives du Rhône;345.6696;5.3611;4.9363;0.0;1.5509318725164145;755.0845070422536;92.07625300777825
38363;Saint-Barthélemy;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Beaurepaire;20;738;0;738;0;0;0;0;738;0;738;0;0;0;0;1719;0;1719;0;0;0;0;2246;0;2246;0;0;0;0;0;0;0;0;0;0;0;3035;0;3035;0;0;0;0;6174;0;6174;0;0;0;0;1024;0;1024;0;0;0;0;15562;4109;7720;0;3733;0;0;440;0;440;0;0;0;0;438;0;438;0;0;0;0;6678;0;6667;11;0;0;0;7635;0;7635;0;0;0;0;29023;0;29023;0;0;0;0;4077;0;4077;0;0;0;0;79527;4109;71674;11;0;3733;0;1.04;962;924;-38;372;381;9;159;165;5;4.95;4.01;-797.79;7668152;SCoT Rives du Rhône;766.8152;7.9527;7.1674;0.4109;1.037107767295171;0.0;90.125366227822
38378;Saint-Clair-du-Rhône;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;9611;500;7930;0;1180;0;1;9612;500;7931;0;1181;0;0;5243;0;5156;0;87;0;0;9440;0;9440;0;0;0;0;1047;0;1000;0;47;0;0;3848;1031;2817;0;0;0;0;1427;0;1427;0;0;0;0;7978;2313;5665;0;0;0;0;1865;0;1647;208;10;0;0;9544;3396;3034;37;3077;0;0;10098;0;10003;0;95;0;0;7801;0;7086;0;715;0;0;16609;4257;10765;0;1587;0;0;1639;0;1639;0;0;0;0;11649;0;4877;0;5329;0;1443;107411;11997;80417;245;1444;13308;0;1.5;3889;3689;-200;1559;1602;43;1234;1292;58;26.09;14.9;-193.57;7158673;SCoT Rives du Rhône;715.8673;10.7411;8.0417;1.1997;1.5004317140900276;0.0;74.86849577789985
38406;Saint-Julien-de-l'Herms;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;1830;0;1811;0;19;0;0;1831;0;1811;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;125;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2950;0;2950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6749;0;6697;0;0;52;0;0.07;144;160;16;59;59;0;14;23;9;30.51;0.0;184.38;9244715;SCoT Rives du Rhône;924.4715;0.6749;0.6697;0.0;0.07300387302366812;421.8125;99.22951548377537
38425;Saint-Maurice-l'Exil;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;12;Roussillon;12;30851;19096;10803;11;938;0;3;30851;19097;10804;12;939;0;-1;9001;1171;7698;0;132;0;0;15545;2239;11680;0;1626;0;0;11022;5846;4337;803;36;0;0;36180;0;32288;0;3892;0;0;20157;0;18481;0;1676;0;0;71373;0;43166;0;28207;0;0;15708;10851;4148;0;708;0;1;33276;2232;25423;0;5621;0;0;56022;169;2678;0;53175;0;0;24481;9700;14781;0;0;0;0;7136;963;5825;0;348;0;0;13837;0;12761;0;1076;0;0;100466;76337;15881;0;8248;0;0;475906;147701;220754;826;3;106622;0;3.55;6044;6555;511;2343;2578;235;2904;2930;26;11.76;21.62;432.52;13420586;SCoT Rives du Rhône;1342.0586;47.5906;22.0754;14.7701;3.546089567176873;931.3228962818004;46.386051026883464
38448;Saint-Prim;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;4685;0;4670;0;14;0;1;4685;0;4671;0;15;0;-1;28525;1200;25111;0;2214;0;0;24620;0;24155;0;464;0;1;11879;3381;8453;0;45;0;0;43122;0;43120;0;2;0;0;5042;0;4990;0;52;0;0;3394;0;3284;0;110;0;0;493;44;449;0;0;0;0;13145;0;13145;0;0;0;0;4723;0;4673;0;50;0;0;2695;0;2695;0;0;0;0;13515;0;9617;0;3898;0;0;6905;0;6905;0;0;0;0;9427;0;9152;0;275;0;0;176855;4625;165090;0;1;7139;0;2.42;1335;1406;71;497;544;47;188;182;-6;13.9;16.08;415.38;7308727;SCoT Rives du Rhône;730.8727;17.6855;16.509;0.4625;2.419778437476184;2490.9154929577467;93.3476576856747
38452;Saint-Romain-de-Surieu;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Roussillon;20;2143;0;1825;0;318;0;0;2144;0;1826;0;318;0;0;960;0;960;0;0;0;0;8300;0;6745;0;1555;0;0;13192;0;11089;0;2103;0;0;23954;2500;18185;0;3269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4019;0;4019;0;0;0;0;2508;0;2508;0;0;0;0;2735;0;2661;0;74;0;0;10199;0;10199;0;0;0;0;448;0;448;0;0;0;0;15094;0;15094;0;0;0;0;848;0;405;0;443;0;0;86544;2500;75964;0;0;8080;0;1.82;346;433;87;126;155;30;85;68;-17;6.68;15.47;223.69;4754012;SCoT Rives du Rhône;475.4012;8.6544;7.5964;0.25;1.8204413451207107;994.7586206896551;87.77500462192643
38459;Saint-Sorlin-de-Vienne;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;950;0;950;0;0;0;0;951;0;951;0;0;0;0;370;0;370;0;0;0;0;6375;0;6375;0;0;0;0;4666;0;4666;0;0;0;0;10881;0;10872;0;9;0;0;14129;14055;69;0;5;0;0;1629;0;1629;0;0;0;0;200;0;200;0;0;0;0;35040;251;33963;0;826;0;0;1262;0;1262;0;0;0;0;3384;1063;2321;0;0;0;0;1583;0;1573;0;10;0;0;7878;0;7878;0;0;0;0;10283;0;8977;0;1055;0;251;99581;15369;82056;0;251;1905;0;1.0;863;954;91;322;363;42;86;102;16;10.42;10.65;611.47;9927201;SCoT Rives du Rhône;992.7201;9.9581;8.2056;1.5369;1.0031125591191312;1094.2967032967033;82.40126128478325
38468;Salaise-sur-Sanne;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;12;Roussillon;12;24658;6242;12377;0;202;0;5837;24658;6243;12378;0;202;0;5835;175773;108129;14658;0;52986;0;0;107302;87626;14843;0;4832;0;1;13091;0;12549;0;542;0;0;2750;0;2750;0;0;0;0;10112;3277;4724;2107;4;0;0;4217;2378;1024;0;410;0;405;66690;20795;7330;26206;4359;889;7111;27484;21130;5215;0;1139;0;0;32599;17731;13197;0;1671;0;0;1264;254;1010;0;0;0;0;9993;2430;7231;0;331;0;1;25573;21476;2347;0;1750;0;0;7878;1259;5819;0;649;0;151;534042;298970;117452;28313;19341;69077;889;3.3;4551;4505;-46;1853;1893;40;3830;4024;194;16.37;12.31;-3094.91;16165646;SCoT Rives du Rhône;1616.5646;53.4042;11.7452;29.897;3.3035611444169937;0.0;21.993026765685094
38480;Septème;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;17263;0;7316;5854;4093;0;0;17264;0;7316;5854;4094;0;0;6159;0;4060;1877;222;0;0;6172;0;3025;0;0;0;3147;4768;0;4768;0;0;0;0;3744;0;3087;0;657;0;0;13148;0;12648;0;500;0;0;9517;5310;4207;0;0;0;0;8009;0;7770;0;239;0;0;30372;0;30058;0;314;0;0;9251;0;9173;0;78;0;0;15990;1318;9122;0;50;0;5500;6106;0;6106;0;0;0;0;2648;120;2528;0;0;0;0;10465;0;10430;0;35;0;0;160876;6748;121614;13585;8647;10282;0;0.74;2004;2143;139;764;880;117;266;283;17;15.53;16.03;620.77;21791503;SCoT Rives du Rhône;2179.1503;16.0876;12.1614;0.6748;0.73825105133868;1157.3812949640287;75.594868097168
38484;Serpaize;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;11662;20;7748;500;3394;0;0;11663;20;7748;500;3395;0;0;41662;0;14207;20719;6736;0;0;1824;0;1824;0;0;0;0;6819;992;5235;0;592;0;0;350;0;350;0;0;0;0;9008;0;2340;0;0;0;6668;4236;0;4236;0;0;0;0;22780;19705;2299;0;775;0;1;1190;0;1190;0;0;0;0;5084;0;5084;0;0;0;0;11558;0;11536;0;22;0;0;691;0;691;0;0;0;0;3518;0;3518;0;0;0;0;18909;1000;17761;0;148;0;0;150954;21737;85767;21719;6669;15062;0;1.32;1838;2108;270;654;793;139;172;180;8;27.3;52.09;199.47;11417257;SCoT Rives du Rhône;1141.7257;15.0954;8.5767;2.1737;1.3221564514138553;559.0888888888888;56.81664613060933
38487;Seyssuel;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;3073;151;2868;0;54;0;0;3074;152;2868;0;54;0;0;18960;10094;8014;852;0;0;0;10052;0;8044;0;2008;0;0;1000;0;1000;0;0;0;0;2840;0;1141;0;1346;0;353;5866;0;5866;0;0;0;0;10244;0;10244;0;0;0;0;14650;999;11621;0;2029;0;1;36439;24954;9314;0;2171;0;0;23202;0;23175;0;27;0;0;19219;571;17281;0;1367;0;0;20781;492;18124;1771;393;0;1;7633;0;7031;0;602;0;0;12770;1000;11744;0;26;0;0;189803;38413;138335;2623;355;10077;0;1.96;1989;2080;91;764;847;83;551;585;34;10.67;10.71;1204.62;9663307;SCoT Rives du Rhône;966.3307;18.9803;13.8335;3.8413;1.964161958219893;2085.747252747253;72.88346338045237
38496;Sonnay;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Roussillon;20;3689;0;3689;0;0;0;0;3689;0;3689;0;0;0;0;19;0;19;0;0;0;0;2086;0;2086;0;0;0;0;2500;2500;0;0;0;0;0;4017;0;4017;0;0;0;0;521;0;521;0;0;0;0;0;0;0;0;0;0;0;6296;4475;646;0;1175;0;0;4517;2823;1694;0;0;0;0;3759;240;1273;233;2013;0;0;2093;0;1948;136;9;0;0;2120;0;2120;0;0;0;0;3651;679;2945;0;27;0;0;17020;801;5654;0;2874;0;7691;55977;11518;30301;369;7691;6098;0;0.4;1236;1276;40;490;509;19;190;202;12;18.04;31.24;429.65;14148160;SCoT Rives du Rhône;1414.816;5.5977;3.0301;1.1518;0.39564862144618096;1399.425;54.13116101255873
38536;Vernioz;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Lyon;20;4941;0;4700;0;13;0;228;4942;0;4701;0;13;0;228;8238;3000;5220;0;18;0;0;26737;0;25885;251;601;0;0;48769;0;29854;0;994;0;17921;9210;0;8981;0;229;0;0;1554;0;1554;0;0;0;0;3736;349;3387;0;0;0;0;6233;0;6233;0;0;0;0;49960;0;45198;0;4761;0;1;13055;0;9633;0;3422;0;0;6490;328;3793;0;0;0;2369;6799;0;6772;0;27;0;0;25890;16968;8875;0;47;0;0;12237;5956;6247;0;34;0;0;228791;26601;171033;251;20747;10159;0;2.02;1236;1469;233;496;594;98;180;236;56;19.01;14.04;347.76;11333386;SCoT Rives du Rhône;1133.3386;22.8791;17.1033;2.6601;2.0187347364679895;981.9356223175965;74.7551258572234
38544;Vienne;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;40410;0;38478;0;1932;0;0;40410;0;38478;0;1932;0;0;91578;2601;75483;0;13494;0;0;28645;0;22395;0;1399;0;4851;23125;0;21877;1248;0;0;0;6960;300;6057;0;603;0;0;8530;0;5319;2840;371;0;0;12642;0;12190;0;452;0;0;72777;0;68543;2048;2186;0;0;50955;0;48593;0;2362;0;0;56807;1940;50673;0;4194;0;0;57570;20468;35792;1302;8;0;0;49785;0;49782;0;3;0;0;47846;0;47846;0;0;0;0;26960;0;19091;7823;46;0;0;615000;25309;540597;15261;4851;28982;0;2.73;29162;31051;1889;13543;15148;1606;15065;15700;635;86.43;72.63;137.26;22565493;SCoT Rives du Rhône;2256.5493;61.5;54.0597;2.5309;2.7254002383196325;325.5690841715193;87.9019512195122
38556;Ville-sous-Anjou;84;Auvergne-Rhône-Alpes;38;Isère;200085751;Communauté de communes Entre Bièvre et Rhône;SCoT des Rives du Rhône;20;Roussillon;20;4412;808;2950;537;116;0;1;4413;809;2950;538;117;0;-1;15741;2000;11921;0;1820;0;0;0;0;0;0;0;0;0;4707;0;4645;0;62;0;0;1000;0;1000;0;0;0;0;2042;0;0;0;0;0;2042;2220;0;2204;0;16;0;0;2598;0;2485;0;113;0;0;16830;0;15777;0;1053;0;0;8084;0;8084;0;0;0;0;9322;0;8162;0;200;0;960;3684;0;657;0;3027;0;0;3413;0;3413;0;0;0;0;7188;0;7188;0;0;0;0;85654;3617;71436;1075;3002;6524;0;0.47;1203;1190;-13;510;531;21;170;133;-37;-3.89;5.72;-3161.23;18263074;SCoT Rives du Rhône;1826.3074;8.5654;7.1436;0.3617;0.46900100169336223;0.0;83.40065846311906
